--- Execution profile ---
Total samples       : 51403

          ns  percent  samples  top
     1000000    0.00%        1  java.util.stream.ReferencePipeline$2.opWrapSink
     1000000    0.00%        1  java.util.stream.ReferencePipeline$2$1.begin
     1000000    0.00%        1  com.google.common.collect.RegularImmutableList.size
     1000000    0.00%        1  com.google.common.collect.StandardTable$Column$EntrySetIterator.computeNext
     1000000    0.00%        1  com.google.common.collect.StandardTable$Row$2.equals
     1000000    0.00%        1  com.google.common.collect.StandardTable$Row.containsKey
     1000000    0.00%        1  java.util.stream.FindOps$FindSink$OfRef$$Lambda.0x800000048.get
     1000000    0.00%        1  java.util.stream.FindOps$FindOp.getOpFlags
     1000000    0.00%        1  com.google.common.collect.StandardTable$Row.get
     1000000    0.00%        1  java.util.stream.AbstractPipeline.wrapAndCopyInto
     1000000    0.00%        1  ciTypeFlow::map_blocks
     1000000    0.00%        1  java.util.regex.Pattern$Node.match
     1000000    0.00%        1  com.mojang.datafixers.Products$P4.apply
     1000000    0.00%        1  java.util.function.BinaryOperator$$Lambda.0x00007f6050058270.apply
     1000000    0.00%        1  java.util.concurrent.locks.ReentrantLock.unlock
     1000000    0.00%        1  java.util.concurrent.locks.ReentrantLock.lock
     1000000    0.00%        1  java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock
     1000000    0.00%        1  com.mojang.datafixers.kinds.Applicative$$Lambda.0x00007f6050664288.apply
     1000000    0.00%        1  com.mojang.datafixers.kinds.Const.create
     1000000    0.00%        1  java.util.concurrent.locks.AbstractQueuedSynchronizer.getState
     1000000    0.00%        1  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.canReacquire
     1000000    0.00%        1  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.block
     1000000    0.00%        1  net.minecraft.network.protocol.Packet.onPacketDispatch
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundRotateHeadPacket.type
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.SkyStarLightEngine.propagateBlockChanges
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundRemoveEntitiesPacket.type
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundMoveEntityPacket.<init>
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundMoveEntityPacket$Rot.type
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundMoveEntityPacket$PosRot$$Lambda.0x00007f60519c0920.encode
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundMoveEntityPacket$Pos.write
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundLightUpdatePacket.type
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundLightUpdatePacket.<init>
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundEntityPositionSyncPacket$$Lambda.0x00007f60519b8000.apply
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundDamageEventPacket.type
     1000000    0.00%        1  net.minecraft.network.protocol.common.ServerboundKeepAlivePacket$$Lambda.0x00007f605196dc70.decode
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSectionBlocksUpdatePacket.<init>
     1000000    0.00%        1  net.minecraft.network.protocol.Packet.hasFinishListener
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.StarLightInterface$$Lambda.0x00007f60511f0e80.compare
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.StarLightInterface$2.getLightValue
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.StarLightInterface.getRawBrightness
     1000000    0.00%        1  calculate_min_match_len
     1000000    0.00%        1  net.minecraft.network.codec.ByteBufCodecs$34.getRegistryOrThrow
     1000000    0.00%        1  net.minecraft.network.codec.ByteBufCodecs$2.encode
     1000000    0.00%        1  net.minecraft.network.codec.ByteBufCodecs$10.encode
     1000000    0.00%        1  net.minecraft.network.codec.ByteBufCodecs$$Lambda.0x00007f605094b5e8.applyAsInt
     1000000    0.00%        1  net.minecraft.network.VarInt.write
     1000000    0.00%        1  ciBaseObject::ident
     1000000    0.00%        1  net.minecraft.network.PacketDecoder.decode
     1000000    0.00%        1  net.minecraft.network.protocol.game.VecDeltaCodec.encodeY
     1000000    0.00%        1  net.minecraft.server.level.ChunkHolder.broadcastChanges
     1000000    0.00%        1  net.minecraft.server.level.ChunkHolder.blockChanged
     1000000    0.00%        1  net.minecraft.server.dedicated.DedicatedServer.endMetricsRecordingTick
     1000000    0.00%        1  net.minecraft.server.MinecraftServer.waitUntilNextTick
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.offsetZ
     1000000    0.00%        1  net.minecraft.server.MinecraftServer.logTickMethodTime
     1000000    0.00%        1  net.minecraft.server.MinecraftServer$RollingAverage.getAverage
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.collisions.shape.CachedShapeData.sizeY
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.collisions.shape.CachedToAABBs.<init>
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.BlockStarLightEngine.canUseChunk
     1000000    0.00%        1  net.minecraft.network.syncher.EntityDataAccessor.id
     1000000    0.00%        1  net.minecraft.network.protocol.game.VecDeltaCodec.encodeZ
     1000000    0.00%        1  net.minecraft.network.PacketBundleUnpacker$$Lambda.0x00007f6051a03370.accept
     1000000    0.00%        1  net.minecraft.network.protocol.game.VecDeltaCodec.encodeX
     1000000    0.00%        1  net.minecraft.network.protocol.game.ServerboundMovePlayerPacket$Pos.read
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundUpdateAttributesPacket.type
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSoundPacket$$Lambda.0x00007f60519dc6d8.encode
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSetEquipmentPacket.write
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSetEquipmentPacket.<init>
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSetEntityMotionPacket.<init>
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSetEntityMotionPacket$$Lambda.0x00007f60519d3300.encode
     1000000    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.SWMRNibbleArray.toVanillaNibble
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSetEntityDataPacket$$Lambda.0x00007f60519d29e0.encode
     1000000    0.00%        1  net.minecraft.network.protocol.game.ClientboundSectionBlocksUpdatePacket.type
     1000000    0.00%        1  ciObjectFactory::vm_symbol_at
     1000000    0.00%        1  ciMethod::call_profile_at_bci
     1000000    0.00%        1  ciMethod::ciMethod
     1000000    0.00%        1  ciMethod::find_monomorphic_target
     1000000    0.00%        1  net.minecraft.core.Direction$Plane.length
     1000000    0.00%        1  ciMethod::get_method_at_bci
     1000000    0.00%        1  ciMethod::is_initializer
     1000000    0.00%        1  ciMethod::method_data
     1000000    0.00%        1  ciMethodBlocks::make_block_at
     1000000    0.00%        1  ciMethodData::data_from
     1000000    0.00%        1  ciObject::constant_encoding
     1000000    0.00%        1  ciObject::hash
     1000000    0.00%        1  ciObjectFactory::get_symbol
     1000000    0.00%        1  ciMethod::argument_profiled_type
     1000000    0.00%        1  ciReplay::should_inline
     1000000    0.00%        1  net.minecraft.core.BlockPos.offset
     1000000    0.00%        1  net.minecraft.core.BlockPos.lambda$betweenClosed$5
     1000000    0.00%        1  ciTypeFlow::Block::Block
     1000000    0.00%        1  ciTypeFlow::Loop::sorted_merge
     1000000    0.00%        1  ciTypeFlow::StateVector::apply_one_bytecode
     1000000    0.00%        1  net.minecraft.core.BlockPos.atY
     1000000    0.00%        1  ciTypeFlow::StateVector::do_new
     1000000    0.00%        1  ciTypeFlow::StateVector::meet
     1000000    0.00%        1  ciTypeFlow::build_loop_tree
     1000000    0.00%        1  ciTypeFlow::get_start_state
     1000000    0.00%        1  net.minecraft.core.BlockPos$MutableBlockPos.setWithOffset
     1000000    0.00%        1  net.minecraft.core.Vec3i.hashCode
     1000000    0.00%        1  net.minecraft.network.FriendlyByteBuf.writeBytes
     1000000    0.00%        1  net.minecraft.network.Connection.tick
     1000000    0.00%        1  ciBytecodeStream::force_bci
     1000000    0.00%        1  net.minecraft.network.Connection.isConnecting
     1000000    0.00%        1  ciBytecodeStream::get_constant_pool_index
     1000000    0.00%        1  ciBytecodeStream::get_declared_method_holder
     1000000    0.00%        1  net.minecraft.network.Connection$$Lambda.0x00007f6051965dc8.<init>
     1000000    0.00%        1  net.minecraft.network.CompressionEncoder.encode
     1000000    0.00%        1  net.minecraft.network.CompressionDecoder.decode
     1000000    0.00%        1  ciBytecodeStream::has_local_signature
     1000000    0.00%        1  ciConstantPoolCache::get
     1000000    0.00%        1  ciConstantPoolCache::insert
     1000000    0.00%        1  java.util.Spliterators$IteratorSpliterator.characteristics
     1000000    0.00%        1  ciEnv::check_klass_accessibility
     1000000    0.00%        1  ciField::ciField
     1000000    0.00%        1  ciField::will_link
     1000000    0.00%        1  ciInstance::field_value
     1000000    0.00%        1  ciInstanceKlass::get_canonical_holder
     1000000    0.00%        1  ciInstanceKlass::protection_domain
     1000000    0.00%        1  net.minecraft.core.IdMapper.getId
     1000000    0.00%        1  ciInstanceKlass::transitive_interfaces
     1000000    0.00%        1  net.minecraft.core.Holder$Reference.tags
     1000000    0.00%        1  net.minecraft.core.Holder$Reference.key
     1000000    0.00%        1  ciInstanceKlass::unique_concrete_subklass
     1000000    0.00%        1  io.papermc.paper.registry.PaperRegistryAccess.getRegistry
     1000000    0.00%        1  java.lang.ThreadLocal$ThreadLocalMap.cleanSomeSlots
     1000000    0.00%        1  io.papermc.paper.pewpew.AsyncSensorService.scheduleLiving
     1000000    0.00%        1  io.papermc.paper.pewpew.CommitQueue.drainInOrder
     1000000    0.00%        1  io.papermc.paper.pewpew.CommitQueue.enqueue
     1000000    0.00%        1  io.papermc.paper.pewpew.WorldTickCoordinator.enqueueCommit
     1000000    0.00%        1  io.papermc.paper.pewpew.bench.PewpewBenchPlugin.countActiveHostiles
     1000000    0.00%        1  io.papermc.paper.pewpew.bench.PewpewBenchPlugin.onEntityDamage
     1000000    0.00%        1  java.lang.Object.<init>
     1000000    0.00%        1  java.lang.Math.round
     1000000    0.00%        1  java.lang.Math.min
     1000000    0.00%        1  java.lang.Math.max
     1000000    0.00%        1  java.lang.Math.abs
     1000000    0.00%        1  java.lang.ThreadLocal$ThreadLocalMap.expungeStaleEntry
     1000000    0.00%        1  java.lang.Float.isFinite
     1000000    0.00%        1  io.papermc.paper.util.IntervalledCounter.updateCurrentTime
     1000000    0.00%        1  java.lang.Float.equals
     1000000    0.00%        1  io.papermc.paper.util.MCUtil.ensureMain
     1000000    0.00%        1  io.papermc.paper.util.PoiAccess.findClosestPoiDataRecord
     1000000    0.00%        1  java.lang.Double.isNaN
     1000000    0.00%        1  io.papermc.paper.util.PoiAccess.findNearestPoiPositions
     1000000    0.00%        1  java.lang.Class.cast
     1000000    0.00%        1  io.papermc.paper.util.SizeLimitedSet.delegate
     1000000    0.00%        1  java.lang.Byte.equals
     1000000    0.00%        1  java.lang.Byte.byteValue
     1000000    0.00%        1  java.lang.Boolean.equals
     1000000    0.00%        1  java.lang.invoke.LambdaForm$MH.0x00007f605033c000.guard
     1000000    0.00%        1  java.math.BigDecimal.add
     1000000    0.00%        1  java.lang.runtime.ObjectMethods.eq
     1000000    0.00%        1  io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueueColdProducerFields.lvProducerLimit
     1000000    0.00%        1  io.netty.util.internal.shaded.org.jctools.queues.LinkedArrayQueueUtil.modifiedCalcCircularRefElementOffset
     1000000    0.00%        1  io.netty.util.internal.shaded.org.jctools.queues.MpscUnboundedArrayQueue.offer
     1000000    0.00%        1  io.papermc.paper.configuration.WorldConfiguration$Entities$Spawning$DespawnRangePair.hard
     1000000    0.00%        1  io.papermc.paper.configuration.type.number.IntOr$Disabled.enabled
     1000000    0.00%        1  io.papermc.paper.entity.activation.ActivationType.activationTypeFor
     1000000    0.00%        1  io.papermc.paper.event.entity.EntityInsideBlockEvent.getHandlers
     1000000    0.00%        1  java.lang.invoke.VarHandleReferences$FieldInstanceReadOnly.get
     1000000    0.00%        1  io.papermc.paper.event.entity.EntityInsideBlockEvent.isCancelled
     1000000    0.00%        1  io.papermc.paper.event.executor.MethodHandleEventExecutorTemplate.0x00007f605172c400.execute
     1000000    0.00%        1  it.unimi.dsi.fastutil.shorts.ShortOpenHashSet$SetIterator.nextShort
     1000000    0.00%        1  java.lang.invoke.LambdaForm$MH.0x00007f6050008400.invoke
     1000000    0.00%        1  java.lang.invoke.LambdaForm$DMH.0x00007f6051a5d800.newInvokeSpecial
     1000000    0.00%        1  java.lang.invoke.LambdaForm$DMH.0x00007f60518f8800.newInvokeSpecial
     1000000    0.00%        1  java.lang.invoke.LambdaForm$DMH.0x00007f60504fc400.newInvokeSpecial
     1000000    0.00%        1  io.papermc.paper.event.executor.MethodHandleEventExecutorTemplate.0x00007f60517d2400.execute
     1000000    0.00%        1  java.lang.invoke.LambdaForm$DMH.0x00007f605016a000.invokeSpecial
     1000000    0.00%        1  io.papermc.paper.pewpew.AsyncSensorService$$Lambda.0x00007f6051a75918.run
     1000000    0.00%        1  io.papermc.paper.pewpew.AsyncSensorService$PendingLivingTask$$Lambda.0x00007f6051a75fe8.run
     1000000    0.00%        1  io.papermc.paper.pewpew.AsyncSensorService$PendingLivingTask.runAsync
     1000000    0.00%        1  java.lang.ThreadLocal$ThreadLocalMap.remove
     1000000    0.00%        1  io.papermc.paper.pewpew.AsyncSensorService$PendingPlayerTask$$Lambda.0x00007f6051b23420.run
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap.isEmpty
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ObjectRBTreeSet.first
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2LongOpenHashMap$FastEntryIterator.<init>
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2LongOpenHashMap$FastEntryIterator.next
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ObjectLinkedOpenHashSet.add
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2LongOpenHashMap$MapEntry.getLongValue
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2LongOpenHashMap$MapIterator.nextEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ObjectArrayList.listIterator
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap$MapIterator.nextEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2ReferenceOpenHashMap.remove
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.Long2ReferenceOpenHashMap.removeEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ObjectArrayList.add
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap.removeEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ObjectRBTreeSet.isEmpty
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.LongArrayFIFOQueue.reduce
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap$MapIterator.nextEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectMaps.fastIterator
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap.values
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap.put
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap.get
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap.findKey
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap$ValuesCollection.size
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.LongHeapPriorityQueue.size
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.LongOpenHashSet.<init>
     1000000    0.00%        1  it.unimi.dsi.fastutil.longs.LongOpenHashSet.isEmpty
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2BooleanOpenHashMap.<init>
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectOpenHashMap.getOrDefault
     1000000    0.00%        1  it.unimi.dsi.fastutil.shorts.Short2ShortOpenHashMap.remove
     1000000    0.00%        1  it.unimi.dsi.fastutil.doubles.Double2ObjectRBTreeMap$Entry.succ
     1000000    0.00%        1  it.unimi.dsi.fastutil.shorts.Short2BooleanOpenHashMap.rehash
     1000000    0.00%        1  it.unimi.dsi.fastutil.shorts.Short2BooleanOpenHashMap.find
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ReferenceOpenHashSet.size
     1000000    0.00%        1  it.unimi.dsi.fastutil.doubles.Double2ObjectRBTreeMap$TreeIterator.nextEntry
     1000000    0.00%        1  it.unimi.dsi.fastutil.doubles.Double2ObjectRBTreeMap.get
     1000000    0.00%        1  it.unimi.dsi.fastutil.doubles.DoubleArrayList.wrap
     1000000    0.00%        1  it.unimi.dsi.fastutil.floats.FloatArraySet.add
     1000000    0.00%        1  it.unimi.dsi.fastutil.ints.Int2IntOpenHashMap.remove
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.ReferenceOpenHashSet$SetIterator.<init>
     1000000    0.00%        1  it.unimi.dsi.fastutil.ints.Int2IntOpenHashMap.shiftKeys
     1000000    0.00%        1  java.math.BigDecimal.checkScale
     1000000    0.00%        1  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap$1.size
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectOpenHashMap.find
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap.reference2ObjectEntrySet
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap.put
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap$MapEntry.getValue
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap$MapEntry.getKey
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap$MapEntry.<init>
     1000000    0.00%        1  it.unimi.dsi.fastutil.ints.IntIterable.forEach
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2IntOpenHashMap.find
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2IntOpenHashMap.containsKey
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Reference2IntLinkedOpenHashMap$FastEntryIterator.next
     1000000    0.00%        1  io.netty.channel.AbstractChannelHandlerContext.invokeHandler
     1000000    0.00%        1  io.netty.buffer.PoolThreadCache.allocateSmall
     1000000    0.00%        1  java.util.ImmutableCollections$ListItr.next
     1000000    0.00%        1  io.netty.buffer.PooledByteBuf.capacity
     1000000    0.00%        1  java.util.ImmutableCollections$AbstractImmutableList.iterator
     1000000    0.00%        1  java.util.ImmutableCollections$AbstractImmutableList.equals
     1000000    0.00%        1  java.util.IdentityHashMap.hash
     1000000    0.00%        1  java.util.IdentityHashMap$KeySet.contains
     1000000    0.00%        1  io.netty.buffer.UnpooledDirectByteBuf.<init>
     1000000    0.00%        1  io.netty.buffer.UnsafeByteBufUtil.setBytes
     1000000    0.00%        1  java.util.HashSet.<init>
     1000000    0.00%        1  java.util.HashMap.remove
     1000000    0.00%        1  io.netty.channel.AbstractChannel$AbstractUnsafe.write
     1000000    0.00%        1  java.util.ImmutableCollections$SetN$SetNIterator.hasNext
     1000000    0.00%        1  io.netty.channel.AbstractChannelHandlerContext.skipContext
     1000000    0.00%        1  io.netty.channel.ChannelHandlerMask.mask
     1000000    0.00%        1  java.util.HashMap.containsKey
     1000000    0.00%        1  java.util.HashMap.<init>
     1000000    0.00%        1  java.util.HashMap$ValueIterator.<init>
     1000000    0.00%        1  io.netty.channel.ChannelOutboundBuffer.decrementPendingOutboundBytes
     1000000    0.00%        1  io.netty.channel.ChannelOutboundBuffer.forEachFlushedMessage
     1000000    0.00%        1  java.util.HashMap$KeySet.iterator
     1000000    0.00%        1  java.util.HashMap$HashMapSpliterator.estimateSize
     1000000    0.00%        1  io.netty.channel.ChannelOutboundBuffer.progress
     1000000    0.00%        1  io.netty.channel.ChannelOutboundBuffer.removeEntry
     1000000    0.00%        1  io.netty.channel.DefaultChannelConfig.getAllocator
     1000000    0.00%        1  io.netty.buffer.AbstractByteBuf.writerIndex
     1000000    0.00%        1  java.util.Spliterators$ArraySpliterator.<init>
     1000000    0.00%        1  java.util.RegularEnumSet.iterator
     1000000    0.00%        1  io.netty.buffer.AbstractByteBuf.ensureWritable0
     1000000    0.00%        1  java.util.RegularEnumSet.add
     1000000    0.00%        1  java.util.Random.nextDouble
     1000000    0.00%        1  io.netty.buffer.AbstractByteBuf.readableBytes
     1000000    0.00%        1  java.util.PriorityQueue.siftDownUsingComparator
     1000000    0.00%        1  io.netty.buffer.AbstractByteBuf.setIndex0
     1000000    0.00%        1  java.util.OptionalInt.orElseThrow
     1000000    0.00%        1  java.util.OptionalInt.orElseGet
     1000000    0.00%        1  java.util.Optional.orElseThrow
     1000000    0.00%        1  io.netty.buffer.AbstractByteBuf.writeByte
     1000000    0.00%        1  java.util.HashMap$EntrySet.spliterator
     1000000    0.00%        1  java.util.Optional.ifPresent
     1000000    0.00%        1  java.util.Optional.get
     1000000    0.00%        1  java.util.Optional.<init>
     1000000    0.00%        1  io.netty.buffer.AbstractByteBufAllocator.toLeakAwareBuffer
     1000000    0.00%        1  io.netty.buffer.AbstractReferenceCountedByteBuf.release
     1000000    0.00%        1  io.netty.buffer.PoolArena.free
     1000000    0.00%        1  java.util.LinkedHashMap.afterNodeAccess
     1000000    0.00%        1  io.netty.buffer.PoolArena.tcacheAllocateSmall
     1000000    0.00%        1  io.netty.buffer.PoolChunk.runOffset
     1000000    0.00%        1  io.netty.buffer.PoolSubpage.free
     1000000    0.00%        1  java.util.Iterator.forEachRemaining
     1000000    0.00%        1  io.netty.util.internal.ReferenceCountUpdater.isLiveNonVolatile
     1000000    0.00%        1  java.util.Collection.removeIf
     1000000    0.00%        1  io.netty.channel.epoll.Native.epollTimerWasUsed
     1000000    0.00%        1  io.netty.channel.unix.FileDescriptor.isOpen
     1000000    0.00%        1  io.netty.handler.codec.ByteToMessageDecoder.decodeRemovalReentryProtection
     1000000    0.00%        1  java.util.ArrayList.indexOfRange
     1000000    0.00%        1  io.netty.handler.codec.MessageToMessageEncoder.acceptOutboundMessage
     1000000    0.00%        1  io.netty.handler.timeout.IdleStateHandler.write
     1000000    0.00%        1  io.netty.util.Recycler$LocalPool.release
     1000000    0.00%        1  java.util.ArrayList$Itr.<init>
     1000000    0.00%        1  io.netty.util.concurrent.AbstractEventExecutor.inEventLoop
     1000000    0.00%        1  io.netty.util.internal.MathUtil.isOutOfBounds
     1000000    0.00%        1  io.netty.util.internal.ObjectUtil.checkNotNull
     1000000    0.00%        1  java.util.Collection.stream
     1000000    0.00%        1  java.util.ArrayDeque.iterator
     1000000    0.00%        1  io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueue.relaxedPoll
     1000000    0.00%        1  java.util.ArrayDeque.clear
     1000000    0.00%        1  java.util.ArrayDeque.circularClear
     1000000    0.00%        1  java.util.ArrayDeque.<init>
     1000000    0.00%        1  java.util.ArrayDeque$DeqIterator.next
     1000000    0.00%        1  java.util.AbstractQueue.addAll
     1000000    0.00%        1  java.math.BigInteger.valueOf
     1000000    0.00%        1  java.math.BigInteger.pow
     1000000    0.00%        1  java.math.BigInteger.getLowestSetBit
     1000000    0.00%        1  java.math.BigInteger.compareMagnitude
     1000000    0.00%        1  java.math.BigDecimal.subtract
     1000000    0.00%        1  io.netty.channel.epoll.EpollEventLoop.epollWait
     1000000    0.00%        1  java.util.Formatter$FormatSpecifier.print
     1000000    0.00%        1  io.netty.channel.DefaultChannelHandlerContext.handler
     1000000    0.00%        1  io.netty.channel.DefaultChannelPipeline$HeadContext.write
     1000000    0.00%        1  java.util.EnumSet.<init>
     1000000    0.00%        1  io.netty.channel.DefaultChannelPipeline.flush
     1000000    0.00%        1  java.util.EnumMap.typeCheck
     1000000    0.00%        1  io.netty.channel.DefaultChannelPipeline.touch
     1000000    0.00%        1  io.netty.channel.epoll.AbstractEpollChannel$AbstractEpollUnsafe.epollInFinally
     1000000    0.00%        1  io.netty.channel.epoll.AbstractEpollChannel.isOpen
     1000000    0.00%        1  io.netty.channel.epoll.AbstractEpollStreamChannel.writeBytesMultiple
     1000000    0.00%        1  java.util.EnumMap.<init>
     1000000    0.00%        1  java.util.EnumMap$EnumMapIterator.remove
     1000000    0.00%        1  net.minecraft.server.level.ChunkLevel.generationStatus
     1000000    0.00%        1  java.util.EnumMap$EntryIterator.next
     1000000    0.00%        1  java.util.EnumMap$EntryIterator.<init>
     1000000    0.00%        1  java.util.EnumMap$EntryIterator$Entry.getValue
     1000000    0.00%        1  java.util.Comparator.lambda$comparingDouble$8dcf42ea$1
     1000000    0.00%        1  java.util.Comparator.comparingInt
     1000000    0.00%        1  io.netty.channel.epoll.EpollEventLoop.wakeup
     1000000    0.00%        1  java.util.ComparableTimSort.mergeHi
     1000000    0.00%        1  io.netty.channel.epoll.EpollRecvByteAllocatorHandle.continueReading
     1000000    0.00%        1  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next
     1000000    0.00%        1  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.hasNext
     1000000    0.00%        1  java.util.Collections$UnmodifiableCollection.isEmpty
     1000000    0.00%        1  PhaseMacroExpand::prefetch_allocation
     1000000    0.00%        1  PhaseIdealLoop::loop_predication_impl
     1000000    0.00%        1  PhaseIdealLoop::recompute_dom_depth
     1000000    0.00%        1  net.minecraft.world.entity.Mob.setTarget
     1000000    0.00%        1  net.minecraft.world.entity.Mob.setAggressive
     1000000    0.00%        1  PhaseIdealLoop::split_thru_phi
     1000000    0.00%        1  net.minecraft.world.entity.Mob.requiresCustomPersistence
     1000000    0.00%        1  net.minecraft.world.entity.Mob.playAmbientSound
     1000000    0.00%        1  net.minecraft.world.entity.Mob.onPathfindingStart
     1000000    0.00%        1  net.minecraft.world.entity.Mob.onPathfindingDone
     1000000    0.00%        1  net.minecraft.world.entity.Mob.jumpInLiquid
     1000000    0.00%        1  net.minecraft.world.entity.Mob.isSunBurnTick
     1000000    0.00%        1  PhaseIterGVN::remove_speculative_types
     1000000    0.00%        1  net.minecraft.world.entity.SpawnPlacementTypes$1.isValidEmptySpawnBlock
     1000000    0.00%        1  net.minecraft.world.entity.Mob.getMaxSpawnClusterSize
     1000000    0.00%        1  PhaseOutput::scratch_emit_size
     1000000    0.00%        1  net.minecraft.world.entity.Mob.getLookControl
     1000000    0.00%        1  PhaseValues::find_long_type
     1000000    0.00%        1  PhaseValues::zerocon
     1000000    0.00%        1  PhiNode::hash
     1000000    0.00%        1  net.minecraft.world.entity.Mob.getApproximateAttributeWith
     1000000    0.00%        1  net.minecraft.world.entity.Mob.finalizeSpawn
     1000000    0.00%        1  net.minecraft.world.entity.Mob.equipItemIfPossible
     1000000    0.00%        1  net.minecraft.world.entity.Mob.createBodyControl
     1000000    0.00%        1  PhiNode::in_RegMask
     1000000    0.00%        1  net.minecraft.world.entity.Mob.canReplaceCurrentItem
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain.setMemory
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeModifier.<init>
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeMap.onAttributeModified
     1000000    0.00%        1  PhaseCoalesce::coalesce_driver
