--- Execution profile ---
Total samples       : 230007

          ns  percent  samples  top
     1001379    0.00%        1  net.minecraft.world.entity.ai.behavior.MeleeAttack$$Lambda.0x00007f4755aa6d30.trigger
     1001378    0.00%        1  net.minecraft.advancements.critereon.BlockPredicate.matches
     1001378    0.00%        1  PhaseIdealLoop::create_new_if_for_predicate
     1001368    0.00%        1  net.minecraft.world.item.enchantment.EnchantmentHelper$$Lambda.0x00007f4755a43f08.<init>
     1001358    0.00%        1  G1CollectedHeap::retire_gc_alloc_region
     1001358    0.00%        1  net.minecraft.world.entity.Entity.get
     1001358    0.00%        1  net.minecraft.server.level.ServerPlayer.isImmobile
     1001358    0.00%        1  ca.spottedleaf.moonrise.common.misc.AllocatingRateLimiter.tickAllocation
     1001358    0.00%        1  net.minecraft.world.entity.ambient.Bat.defineSynchedData
     1001349    0.00%        1  TypePtr::singleton
     1001348    0.00%        1  net.minecraft.world.entity.PathfinderMob.checkSpawnRules
     1001338    0.00%        1  net.minecraft.world.entity.LivingEntity$$Lambda.0x00007f4755a91778.<init>
     1001338    0.00%        1  net.minecraft.world.entity.animal.axolotl.AxolotlAi.initIdleActivity
     1001337    0.00%        1  net.minecraft.world.entity.animal.Fox$FoxMeleeAttackGoal.canUse
     1001328    0.00%        1  CallStaticJavaDirectNode::ideal_Opcode
     1001318    0.00%        1  me.lucko.spark.paper.common.sampler.async.jfr.JfrReader.readAllEvents
     1001318    0.00%        1  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap.shiftKeys
     1001318    0.00%        1  net.minecraft.world.ticks.ScheduledTick.pos
     1001298    0.00%        1  RangeCheckEliminator::get_bound
     1001288    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWith.lambda$of$6
     1001278    0.00%        1  State::_sub_Op_CmpP
     1001278    0.00%        1  Matcher::ReduceInst_Chain_Rule
     1001268    0.00%        1  net.minecraft.world.entity.ai.control.SmoothSwimmingLookControl.lambda$tick$0
     1001259    0.00%        1  org.mvplugins.multiverse.external.vavr.control.Option$Some.<init>
     1001258    0.00%        1  Assembler::cmpl
     1001257    0.00%        1  java.util.HashMap.computeIfAbsent
     1001249    0.00%        1  net.minecraft.world.entity.ai.behavior.RandomStroll.lambda$stroll$0
     1001249    0.00%        1  com.mojang.datafixers.kinds.Applicative.ap7
     1001249    0.00%        1  loadConI0Node::rule
     1001238    0.00%        1  org.bukkit.Location.getZ
     1001238    0.00%        1  net.minecraft.world.entity.Entity.hasPassenger
     1001238    0.00%        1  GrowableArrayWithAllocator<ciBlock*, GrowableArray<ciBlock*> >::grow
     1001228    0.00%        1  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.server.ServerEntityLookup.entitySectionChangeCallback
     1001228    0.00%        1  com.google.common.collect.CollectPreconditions.checkNonnegative
     1001228    0.00%        1  net.minecraft.world.level.block.CropBlock.hasSufficientLight
     1001218    0.00%        1  ciInstanceKlass::java_mirror
     1001218    0.00%        1  net.minecraft.world.entity.animal.AbstractFish.<init>
     1001217    0.00%        1  net.minecraft.world.level.Level.getPushableEntities
     1001208    0.00%        1  net.minecraft.world.entity.player.Player.maybeBackOffFromEdge
     1001208    0.00%        1  com.google.common.collect.Lists.newArrayList
     1001208    0.00%        1  net.minecraft.world.entity.Entity.damageSources
     1001208    0.00%        1  net.minecraft.world.entity.LivingEntity$$Lambda.0x00007f4755b1a588.<init>
     1001207    0.00%        1  net.minecraft.world.level.LevelSettings.difficulty
     1001207    0.00%        1  net.minecraft.server.level.ServerLevel.moonrise$setLastMidTickFailure
     1001198    0.00%        1  GraphKit::basic_plus_adr
     1001197    0.00%        1  SubTypeCheckNode::Ideal
     1001197    0.00%        1  ParsePredicateNode::Opcode
     1001188    0.00%        1  net.minecraft.server.level.ServerLevel.getChunkIfLoaded
     1001188    0.00%        1  org.bukkit.event.entity.EntityDamageEvent.isCancelled
     1001178    0.00%        1  net.minecraft.world.level.border.WorldBorder.getCenterX
     1001178    0.00%        1  LIR_List::append
     1001168    0.00%        1  net.minecraft.world.item.enchantment.Enchantment.entityContext
     1001167    0.00%        1  com.google.common.collect.Iterators.singletonIterator
     1001158    0.00%        1  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.ChunkEntitySlices$BasicEntityList.add
     1001158    0.00%        1  net.minecraft.world.level.block.entity.AbstractFurnaceBlockEntity.serverTick
     1001158    0.00%        1  net.minecraft.server.level.ServerLevel.potionBrewing
     1001157    0.00%        1  net.minecraft.server.level.ServerEntityGetter$$Lambda.0x00007f4755a98be8.test
     1001147    0.00%        1  java.util.TimeZone.getDefault
     1001147    0.00%        1  io.papermc.paper.event.executor.MethodHandleEventExecutorTemplate.0x00007f4755744800.execute
     1001137    0.00%        1  org.bukkit.Location.getY
     1001128    0.00%        1  org.bukkit.event.entity.EntityPotionEffectEvent.getHandlers
     1001128    0.00%        1  G1CollectedHeap::max_tlab_size
     1001127    0.00%        1  LIR_Assembler::emit_opConvert
     1001107    0.00%        1  java.lang.Class.getSuperclass
     1001098    0.00%        1  IdealKit::sync_kit
     1001097    0.00%        1  net.minecraft.world.entity.Entity.removeVehicle
     1001097    0.00%        1  net.minecraft.world.entity.ai.behavior.SetWalkTargetAwayFrom$$Lambda.0x00007f4755b1ac88.<init>
     1001088    0.00%        1  com.mojang.datafixers.Products$P1.<init>
     1001087    0.00%        1  net.minecraft.world.entity.monster.Spider.setClimbing
     1001078    0.00%        1  org.bukkit.craftbukkit.block.CraftBlockState.setWorldHandle
     1001078    0.00%        1  net.minecraft.world.level.material.WaterFluid.getFlowing
     1001078    0.00%        1  net.minecraft.world.entity.animal.Chicken.isFlapping
     1001078    0.00%        1  net.minecraft.world.level.material.FlowingFluid.canPassThroughWall
     1001068    0.00%        1  java.util.EnumMap$KeyIterator.next
     1001068    0.00%        1  java.util.stream.Nodes$SpinedNodeBuilder.build
     1001067    0.00%        1  java.util.Map.forEach
     1001067    0.00%        1  net.minecraft.world.entity.ai.sensing.HurtBySensor.doTick
     1001067    0.00%        1  net.minecraft.world.entity.npc.Villager$$Lambda.0x00007f4755b0b958.<init>
     1001058    0.00%        1  Klass::is_cloneable
     1001058    0.00%        1  net.minecraft.world.entity.EquipmentSlot.isArmor
     1001048    0.00%        1  net.minecraft.world.entity.ai.village.poi.PoiRecord.getPos
     1001048    0.00%        1  java.util.AbstractList$RandomAccessSpliterator.get
     1001048    0.00%        1  cmpOpUOper::negate
     1001037    0.00%        1  net.minecraft.world.entity.SpawnPlacements$$Lambda.0x00007f47551e3908.test
     1001028    0.00%        1  me.lucko.spark.paper.common.monitor.tick.SparkTickStatistics$TpsRollingAverage.add
     1001027    0.00%        1  net.minecraft.world.entity.monster.Zombie.lambda$convertToZombieType$1
     1001018    0.00%        1  net.minecraft.world.entity.ai.behavior.BehaviorUtils.entityIsVisible
     1001018    0.00%        1  sun.security.util.math.intpoly.IntegerPolynomialP384.carryReduce
     1001018    0.00%        1  TypeTuple::fields
     1001017    0.00%        1  GrowableArrayWithAllocator<void*, GrowableArray<void*> >::expand_to
     1001017    0.00%        1  GraphKit::set_predefined_input_for_runtime_call
     1001017    0.00%        1  Dependencies::assert_common_1
     1001017    0.00%        1  java.util.stream.ReferencePipeline.toArray
     1001007    0.00%        1  net.minecraft.server.level.ServerLevel.gameEvent
     1001007    0.00%        1  LIR_Opr::as_register
     1000998    0.00%        1  net.minecraft.server.level.ChunkMap$TrackedEntity.scaledRange
     1000997    0.00%        1  net.minecraft.world.damagesource.DamageSource.isCritical
     1000997    0.00%        1  java.lang.invoke.LambdaForm$DMH.0x00007f475416a000.invokeSpecial
     1000997    0.00%        1  net.minecraft.world.entity.ai.goal.FleeSunGoal.canContinueToUse
     1000997    0.00%        1  ciKlass::java_mirror
     1000988    0.00%        1  net.minecraft.world.entity.monster.Zombie.playStepSound
     1000988    0.00%        1  java.util.AbstractSet.equals
     1000987    0.00%        1  net.minecraft.world.entity.monster.Slime$SlimeKeepOnJumpingGoal.canUse
     1000977    0.00%        1  net.minecraft.world.entity.ai.goal.RemoveBlockGoal.isValidTarget
     1000977    0.00%        1  net.minecraft.world.entity.LivingEntity.getFluidFallingAdjustedMovement
     1000967    0.00%        1  StartNode::Value
     1000967    0.00%        1  net.minecraft.world.entity.animal.axolotl.AxolotlAi$$Lambda.0x00007f4755a30998.test
     1000967    0.00%        1  net.minecraft.world.level.block.Block$$Lambda.0x00007f47544aa8c0.apply
     1000958    0.00%        1  bool TypePtr::is_same_java_type_as_helper_for_instance<TypeInstPtr, TypeOopPtr>
     1000957    0.00%        1  net.minecraft.world.level.pathfinder.PathTypeCache.invalidate
     1000957    0.00%        1  ConnectionGraph::add_objload_to_connection_graph
     1000957    0.00%        1  loadConINode::emit
     1000957    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWithDoor.isMobComingThroughDoor
     1000948    0.00%        1  net.minecraft.world.item.ItemStack.setDamageValue
     1000947    0.00%        1  net.minecraft.world.entity.ai.goal.AvoidEntityGoal$$Lambda.0x00007f4755a12a00.test
     1000947    0.00%        1  BarrierSetC2::obj_allocate
     1000947    0.00%        1  TypeFunc::make
     1000947    0.00%        1  checkCastPPNode::oper_input_base
     1000938    0.00%        1  Relocation::pd_set_call_destination
     1000938    0.00%        1  InlineCacheBuffer
     1000937    0.00%        1  net.minecraft.world.entity.LivingEntity$$Lambda.0x00007f4755a91778.apply
     1000937    0.00%        1  PreserveJVMState::~PreserveJVMState
     1000937    0.00%        1  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.EntityLookup.moveEntity
     1000937    0.00%        1  com.google.common.collect.HashBasedTable.get
     1000936    0.00%        1  net.minecraft.world.entity.ai.behavior.VillageBoundRandomStroll$$Lambda.0x00007f4755aebaf0.<init>
     1000927    0.00%        1  java.lang.invoke.LambdaForm$MH.0x00007f4754146800.invoke
     1000918    0.00%        1  Node::add_prec
     1000917    0.00%        1  com.destroystokyo.paper.event.entity.EntityPathfindEvent.getHandlers
     1000917    0.00%        1  Assembler::movsbl
     1000917    0.00%        1  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.joinOptimized
     1000917    0.00%        1  net.minecraft.world.entity.item.ItemEntity.isMergable
     1000908    0.00%        1  indOffset8NarrowOper::base
     1000908    0.00%        1  net.minecraft.world.entity.Entity.waterSwimSound
     1000908    0.00%        1  net.minecraft.world.entity.ai.behavior.RandomStroll$$Lambda.0x00007f4755a3cb58.apply
     1000908    0.00%        1  PhaseChaitin::compute_exit_block_pressure
     1000907    0.00%        1  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.enableWait
     1000907    0.00%        1  net.minecraft.world.effect.MobEffectInstance.isInfiniteDuration
     1000907    0.00%        1  Assembler::jccb_0
     1000898    0.00%        1  net.minecraft.world.level.Level.isUnobstructed
     1000898    0.00%        1  PhaseIdealLoop::loop_exit_control
     1000897    0.00%        1  Opaque1Node::Opcode
     1000897    0.00%        1  net.minecraft.world.entity.ai.Brain.provider
     1000897    0.00%        1  TypeInstKlassPtr::eq
     1000888    0.00%        1  net.minecraft.world.phys.shapes.VoxelShape.moonrise$rootCoordinatesZ
     1000888    0.00%        1  StoreFNode::Opcode
     1000887    0.00%        1  java.util.PriorityQueue.siftUpUsingComparator
     1000887    0.00%        1  CountLeadingZerosLNode::Opcode
     1000887    0.00%        1  net.minecraft.world.entity.ai.behavior.UpdateActivityFromSchedule.lambda$create$0
     1000877    0.00%        1  net.minecraft.world.entity.monster.Drowned$$Lambda.0x00007f4755a73b48.test
     1000877    0.00%        1  CastIINode::Opcode
     1000877    0.00%        1  PointsToNode::meet
     1000868    0.00%        1  Parker::unpark
     1000867    0.00%        1  net.minecraft.world.level.block.LiquidBlock.shouldSpreadLiquid
     1000857    0.00%        1  IdealKit::copy_cvstate
     1000857    0.00%        1  org.bukkit.plugin.RegisteredListener.callEvent
     1000857    0.00%        1  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next
     1000856    0.00%        1  net.minecraft.world.entity.ai.behavior.OneShot.<init>
     1000848    0.00%        1  java.util.AbstractMap.clear
     1000847    0.00%        1  IdealKit::do_memory_merge
     1000847    0.00%        1  org.spigotmc.TrackingRange.getEntityTrackingRange
     1000837    0.00%        1  LocationValue::is_location
     1000837    0.00%        1  G1BarrierSetC2::escape_add_to_con_graph
     1000837    0.00%        1  LinkResolver::linktime_resolve_virtual_method_or_null
     1000837    0.00%        1  State::_sub_Op_StoreI
     1000837    0.00%        1  net.minecraft.world.entity.animal.Dolphin.lambda$static$0
     1000837    0.00%        1  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$Constant.<init>
     1000837    0.00%        1  com.mojang.jtracy.TracyClient.isAvailable
     1000837    0.00%        1  net.minecraft.core.BlockPos$MutableBlockPos.move
     1000827    0.00%        1  std::_Rb_tree_increment
     1000827    0.00%        1  it.unimi.dsi.fastutil.floats.FloatArraySet.add
     1000827    0.00%        1  it.unimi.dsi.fastutil.objects.ReferenceOpenHashSet.isEmpty
     1000826    0.00%        1  net.minecraft.world.level.lighting.LevelLightEngine.getLayerListener
     1000826    0.00%        1  net.minecraft.world.entity.animal.Bee$$Lambda.0x00007f4755a9f2a0.test
     1000818    0.00%        1  java.util.stream.ReferencePipeline$Head.forEach
     1000818    0.00%        1  java.util.AbstractList$RandomAccessSpliterator.tryAdvance
     1000817    0.00%        1  CodeBuffer::relocate_code_to
     1000817    0.00%        1  net.minecraft.server.network.ServerCommonPacketListenerImpl.suspendFlushing
     1000817    0.00%        1  net.minecraft.server.level.ChunkHolder.lambda$broadcast$1
     1000816    0.00%        1  net.minecraft.world.entity.ai.gossip.GossipContainer.transferFrom
     1000808    0.00%        1  ca.spottedleaf.moonrise.patches.starlight.light.StarLightInterface$ServerLightQueue$ServerChunkTasks.markTicketAdded
     1000807    0.00%        1  net.minecraft.world.entity.ai.behavior.BlockPosTracker.<init>
     1000806    0.00%        1  net.minecraft.world.entity.monster.Spider.finalizeSpawn
